Price,Monthly_Income,Savings_Percentage,Discount_Percentage,Mood,Urgency_Level,Research_Time_Minutes,Brand_Familiarity,Purchase_Category,Peer_Influence,Impulsiveness_Score,Regret
241196,1413152,55,45,Stressed,High,47,High,Home,None,8,0
251536,2782317,19,15,Happy,Medium,21,Low,Electronics,Low,4,0
669813,262017,33,6,Stressed,High,46,High,Clothing,None,1,1
755537,3924760,36,13,Happy,High,80,High,Accessories,None,4,0
808472,3617419,39,62,Stressed,High,32,Medium,Food,Low,1,1
734833,401510,36,69,Neutral,Low,6,Medium,Food,None,8,1
689709,3197771,54,2,Stressed,Medium,91,Medium,Electronics,High,7,0
75432,3491127,12,60,Excited,High,85,Low,Electronics,High,9,0
270281,4706028,51,32,Neutral,Low,77,Low,Home,High,8,0
871062,471682,58,5,Stressed,Low,18,Medium,Electronics,High,1,1
149190,4095541,7,17,Excited,Medium,115,High,Home,None,8,1
690381,4692935,36,66,Neutral,Medium,108,Medium,Clothing,None,4,0
21395,4135339,56,69,Stressed,High,3,High,Food,High,1,0
209219,2003907,21,9,Neutral,Low,112,Medium,Accessories,High,7,0
90628,3550945,6,12,Stressed,Low,2,Medium,Food,None,8,1
681221,4502970,22,22,Stressed,Medium,31,Low,Home,None,9,0
368599,1628746,51,41,Excited,Medium,42,Low,Home,Low,1,0
71551,3107681,56,63,Neutral,High,63,Medium,Electronics,High,4,0
967029,4915691,17,26,Excited,Medium,58,Low,Accessories,None,3,0
919896,3539145,8,55,Happy,High,5,Low,Electronics,High,6,1
244371,3570237,15,34,Stressed,Medium,74,Low,Accessories,High,7,0
785782,497659,7,50,Neutral,Medium,9,Low,Accessories,Low,4,1
336023,3329900,46,68,Stressed,High,118,High,Home,None,8,0
362767,3497275,48,10,Happy,Low,45,Low,Accessories,Low,5,0
497565,1283521,31,9,Neutral,Low,12,Medium,Clothing,High,4,1
556167,2502523,53,6,Excited,Medium,14,High,Home,None,1,1
507162,2741193,13,3,Neutral,High,2,High,Food,None,3,1
980257,1485694,28,27,Excited,High,22,Medium,Electronics,None,7,1
736775,810930,11,57,Happy,Medium,58,High,Electronics,Low,8,1
372079,237819,14,22,Stressed,High,43,Low,Electronics,None,9,1
18141,1818514,59,37,Neutral,Medium,103,Low,Electronics,High,3,0
792343,463248,40,37,Excited,High,68,Low,Electronics,High,1,1
953812,3923283,35,47,Neutral,Medium,106,High,Electronics,None,8,1
345658,3238499,29,13,Happy,High,22,Medium,Accessories,Low,6,0
418682,4834776,8,66,Excited,High,15,High,Clothing,None,1,0
732327,1575621,56,35,Neutral,Medium,59,Low,Home,High,5,0
396026,2508016,49,2,Excited,High,35,Low,Home,None,1,0
471867,971243,20,48,Happy,Medium,103,Low,Electronics,High,3,0
349452,4032895,55,51,Happy,Low,95,Low,Food,None,5,0
391651,2208046,15,27,Excited,Low,114,Medium,Accessories,High,6,0
406807,1724417,46,65,Excited,Medium,104,High,Food,Low,8,1
33391,4751011,59,46,Stressed,Medium,8,Medium,Home,None,4,0
852805,98901,59,57,Stressed,Medium,74,High,Food,High,3,0
27327,1420095,28,68,Happy,Medium,43,Medium,Accessories,None,6,0
671000,1533924,38,43,Stressed,Medium,26,Low,Home,None,7,0
94238,2976418,16,18,Neutral,High,27,High,Food,Low,7,0
620321,3319224,58,19,Happy,High,60,Medium,Electronics,Low,9,0
248606,1748750,30,59,Neutral,High,114,High,Accessories,None,8,0
844491,4008171,17,53,Excited,Low,30,Low,Clothing,High,1,0
429389,1229965,33,8,Neutral,Medium,92,Low,Accessories,None,2,1
864888,635176,52,6,Stressed,Medium,2,Low,Food,Low,4,1
214816,2449581,14,55,Happy,High,22,Low,Home,Low,1,0
797894,4693845,13,61,Stressed,Medium,105,Medium,Electronics,None,4,0
618639,3102336,35,19,Happy,Medium,51,High,Clothing,High,2,0
876318,2715205,19,20,Stressed,Medium,63,Low,Food,None,8,1
626102,182682,9,26,Stressed,Low,98,Medium,Home,Low,9,1
992221,2617524,23,41,Neutral,High,50,Medium,Clothing,None,5,0
720034,3114305,29,4,Excited,Low,7,High,Food,Low,5,1
269706,3142196,48,4,Neutral,Low,96,High,Clothing,None,6,0
971594,2198533,49,44,Stressed,Medium,115,High,Clothing,High,8,1
618724,507877,54,54,Excited,Medium,45,Medium,Home,High,2,0
275957,696616,55,57,Happy,High,56,Medium,Accessories,High,1,0
931064,1172323,16,9,Stressed,Medium,25,Medium,Accessories,High,6,1
931480,649338,25,3,Happy,Low,61,Medium,Food,None,4,0
660002,4311999,40,22,Excited,Medium,32,Medium,Electronics,Low,7,0
589270,2490760,5,44,Neutral,Low,46,Low,Clothing,Low,4,0
136322,1948995,55,23,Stressed,Low,30,Low,Accessories,None,4,0
758404,3022111,6,45,Excited,Medium,52,Low,Accessories,None,5,0
489904,954505,26,15,Happy,High,4,Medium,Clothing,Low,4,1
320628,2046530,27,38,Neutral,Medium,62,Low,Home,High,4,0
882253,1731830,54,20,Neutral,High,92,Low,Clothing,Low,9,1
959640,3637312,10,18,Neutral,Low,74,Medium,Clothing,None,9,1
226822,1366740,33,16,Happy,High,114,High,Food,High,7,0
919419,828209,58,37,Excited,Medium,30,Medium,Food,Low,2,0
27552,40229,38,34,Excited,Low,116,High,Food,None,9,1
524944,2421577,15,20,Neutral,High,93,Low,Clothing,Low,4,1
918337,3594942,8,7,Neutral,Medium,72,Medium,Home,High,2,1
207367,4802190,17,20,Excited,High,4,Low,Electronics,Low,7,1
292738,2363457,23,36,Happy,Medium,107,Medium,Food,None,3,0
396590,1700282,54,41,Stressed,High,107,Low,Home,None,7,0
485741,2610895,14,57,Stressed,Low,79,Low,Food,High,8,0
279983,4780376,35,21,Stressed,Medium,95,Low,Clothing,High,6,0
584600,1618835,26,0,Excited,High,63,Low,Food,Low,1,1
474477,1552379,5,53,Excited,High,24,High,Electronics,High,2,1
990664,1929480,52,26,Stressed,Low,51,Low,Food,Low,2,1
494522,344310,23,47,Neutral,Medium,104,Medium,Clothing,High,7,0
502575,2377908,1,66,Excited,Low,42,Medium,Food,Low,8,1
146520,3932787,5,41,Happy,Low,51,High,Clothing,High,4,0
986863,4284871,37,50,Neutral,Low,46,Medium,Home,None,9,1
290691,2592362,37,37,Stressed,High,64,High,Food,None,3,0
397041,4062722,26,19,Happy,High,59,Low,Home,High,8,0
790016,1224528,35,64,Neutral,Low,10,High,Accessories,High,1,0
528077,4088989,19,46,Neutral,High,101,Low,Food,High,2,0
598132,4146270,31,16,Neutral,Low,39,Low,Clothing,High,4,0
827981,4591542,44,22,Stressed,Low,82,High,Food,High,9,0
609714,2230371,28,49,Neutral,Low,63,Low,Food,High,3,0
43260,722348,53,60,Happy,High,6,Low,Clothing,None,7,1
447054,4250990,49,59,Stressed,Medium,101,High,Food,None,6,0
899526,3309880,35,16,Happy,Low,79,High,Home,High,5,0
924761,2004154,0,12,Happy,Low,37,High,Electronics,None,1,1
893188,3938556,4,1,Neutral,Medium,114,Low,Electronics,High,9,1
134270,3818360,59,55,Neutral,High,117,Low,Food,High,4,0
466327,387926,38,69,Happy,Low,92,High,Home,None,5,1
742834,1778652,38,17,Neutral,Medium,26,Medium,Home,None,8,1
366043,2853335,29,23,Happy,Low,44,Low,Electronics,High,4,0
430017,4053253,57,56,Happy,Medium,41,Low,Home,High,8,0
392256,2967439,38,57,Stressed,Medium,52,High,Food,None,9,0
827660,635022,43,13,Happy,Medium,74,High,Accessories,Low,3,0
42196,4299341,23,1,Happy,Medium,101,High,Home,Low,3,0
847887,3030690,35,30,Stressed,High,116,Low,Clothing,Low,6,0
196265,234457,51,13,Happy,High,58,High,Food,Low,4,1
899622,112815,3,43,Excited,Medium,5,Low,Accessories,Low,7,1
354539,4242895,29,51,Excited,Medium,105,Medium,Electronics,High,5,0
432051,2205577,56,53,Neutral,Low,45,High,Accessories,High,9,0
110173,3479953,32,29,Happy,Medium,88,High,Food,High,1,0
943298,879309,12,51,Happy,Medium,25,High,Accessories,High,4,0
281919,422294,11,45,Excited,Low,105,Low,Home,High,8,1
694928,1050401,28,3,Happy,Medium,49,Medium,Clothing,None,9,1
739324,3352492,9,37,Excited,Low,60,Medium,Food,Low,4,0
339202,2535440,58,35,Stressed,High,117,High,Accessories,High,3,0
812552,114573,58,21,Stressed,High,69,High,Accessories,Low,4,1
524507,883840,21,15,Happy,Medium,99,High,Accessories,High,4,0
697174,4361275,23,16,Neutral,Low,15,Medium,Food,Low,1,0
72716,2204325,19,23,Happy,High,45,Medium,Clothing,None,8,0
855374,3286725,12,64,Neutral,Low,44,High,Clothing,High,3,0
480438,1327905,27,14,Stressed,High,72,Low,Clothing,None,7,0
764934,3136289,5,10,Excited,Low,99,Medium,Clothing,Low,4,0
527244,3948968,56,29,Stressed,Medium,49,High,Accessories,High,2,0
983229,4435410,51,50,Stressed,Medium,20,Low,Accessories,Low,7,0
559278,3697479,28,5,Stressed,High,99,High,Electronics,None,2,0
685654,794129,15,65,Neutral,Low,55,Medium,Electronics,High,3,0
36702,1020902,3,63,Excited,High,15,Medium,Accessories,Low,1,0
375839,64019,12,9,Stressed,Medium,91,Low,Accessories,High,2,1
246626,4490893,11,28,Stressed,Low,76,High,Electronics,High,4,0
165222,1654838,25,31,Neutral,Low,69,High,Clothing,Low,4,0
29934,1579660,58,1,Stressed,Medium,115,Low,Food,None,2,0
968695,913638,42,4,Excited,Medium,49,High,Accessories,Low,8,1
112692,2310935,29,42,Excited,High,3,Low,Home,Low,8,1
979225,2713205,7,15,Neutral,Medium,117,Medium,Accessories,None,2,0
720453,1523675,18,56,Neutral,Low,50,Low,Accessories,High,2,1
208876,1961704,52,27,Neutral,High,68,Medium,Accessories,High,9,1
121022,591757,28,8,Stressed,Low,28,Low,Electronics,None,6,0
807759,4063993,31,58,Excited,Medium,86,Low,Accessories,None,7,0
687645,867612,55,25,Stressed,Medium,14,High,Electronics,None,1,1
951104,2397160,10,5,Excited,High,27,Low,Home,None,5,1
109132,2114524,14,56,Neutral,Medium,81,Low,Accessories,None,6,0
639025,3410467,36,49,Stressed,High,50,High,Accessories,Low,7,0
627411,833121,29,67,Stressed,High,75,Low,Food,Low,8,1
307442,4842055,0,14,Neutral,Medium,12,Medium,Food,None,7,0
31985,2101398,43,47,Excited,Medium,75,Low,Accessories,Low,8,0
467191,4722966,38,68,Excited,High,86,High,Food,Low,9,0
709341,4697010,3,49,Excited,Medium,103,Low,Accessories,None,7,0
691949,4935511,34,53,Excited,High,57,Medium,Food,Low,7,0
742718,412988,50,38,Stressed,High,83,High,Accessories,Low,2,0
66243,1598704,52,2,Neutral,Medium,61,High,Accessories,Low,9,0
989053,903733,27,55,Stressed,Low,105,Low,Food,None,5,0
847803,2035476,56,1,Happy,Medium,64,Low,Home,None,6,0
263131,2887489,28,9,Happy,Low,62,Low,Electronics,High,7,0
422766,193928,25,4,Stressed,Medium,34,High,Electronics,Low,2,1
587472,4068812,36,1,Stressed,Medium,101,Low,Clothing,High,7,0
904133,2361097,41,42,Excited,Medium,20,High,Accessories,None,4,0
604432,3204274,32,23,Happy,Medium,81,Low,Home,None,4,0
347819,3611681,24,49,Neutral,Low,85,High,Home,Low,7,0
400188,4030595,44,67,Stressed,Medium,96,Low,Electronics,Low,2,0
847531,3060613,21,39,Excited,High,61,Medium,Clothing,Low,3,1
112042,1849755,42,25,Stressed,Low,40,Low,Electronics,Low,3,0
391705,3624667,33,52,Stressed,High,51,Medium,Electronics,High,1,0
735496,335307,55,63,Excited,Low,103,Low,Clothing,Low,1,0
540882,1768224,6,6,Neutral,High,58,High,Home,Low,1,1
882766,4152179,38,56,Stressed,Medium,104,Low,Accessories,High,5,0
587633,759241,49,8,Excited,Low,28,Medium,Clothing,High,1,0
450765,3451893,52,45,Stressed,Medium,38,High,Accessories,Low,6,0
65630,1017647,22,41,Neutral,High,37,Medium,Food,None,5,0
969724,1879068,24,60,Happy,Medium,97,Medium,Electronics,Low,6,0
606730,2746563,41,60,Neutral,Low,31,Medium,Home,High,5,0
681383,3038177,59,35,Stressed,Medium,100,Medium,Home,None,8,1
509202,2852273,35,12,Neutral,Low,13,Low,Electronics,Low,3,0
298155,4164911,0,4,Stressed,Medium,29,Low,Accessories,None,5,0
576406,1996671,57,38,Excited,Medium,11,Low,Accessories,Low,2,0
135383,957207,41,60,Neutral,High,58,Low,Food,Low,1,0
558875,658450,10,15,Neutral,High,37,High,Home,Low,9,1
93783,4091641,56,59,Excited,High,18,Medium,Home,None,2,0
743797,4629265,16,28,Neutral,Medium,5,Low,Clothing,High,2,0
678816,4129862,30,24,Neutral,Low,86,Low,Electronics,High,5,0
760732,64821,7,5,Happy,Low,52,High,Accessories,High,7,1
217572,4866691,35,62,Neutral,Low,87,Low,Clothing,High,6,0
363730,448919,37,58,Neutral,Low,8,Low,Electronics,Low,3,1
795707,2198926,28,65,Excited,Medium,19,Medium,Electronics,High,4,0
38699,1816362,1,40,Neutral,High,27,Low,Accessories,High,4,0
962994,3044485,26,66,Neutral,High,38,Medium,Food,High,9,1
627206,4502900,23,50,Excited,High,55,Medium,Clothing,High,9,0
237669,3476484,5,58,Stressed,Low,116,Medium,Food,None,4,0
929140,2516088,28,7,Stressed,Medium,42,Medium,Electronics,High,3,0
972615,809303,14,65,Excited,High,101,Low,Home,None,5,1
739216,1612848,40,48,Excited,High,118,Medium,Accessories,None,3,1
753394,2060817,8,16,Excited,Medium,110,Medium,Clothing,High,3,0
210388,4599691,3,10,Excited,High,43,High,Food,High,7,0
644126,3737421,54,61,Stressed,Low,98,Low,Home,High,5,0
992095,4885489,36,57,Stressed,Low,119,Medium,Home,High,5,0
74944,1826378,1,4,Excited,Low,52,Low,Accessories,Low,8,1
578032,2362727,29,31,Excited,Medium,105,Medium,Electronics,Low,2,0
144808,3219762,36,66,Stressed,Medium,115,Medium,Accessories,None,7,0
212242,2893544,59,5,Happy,Medium,12,High,Home,High,5,0
493737,2383708,32,27,Excited,Low,119,Low,Home,None,6,0
794003,3012399,21,0,Excited,High,76,Medium,Clothing,Low,1,1
543350,506907,12,57,Stressed,Medium,36,High,Food,High,3,1
726991,4088108,3,33,Happy,Medium,31,Medium,Accessories,Low,5,0
903625,3783312,40,23,Stressed,Medium,24,Medium,Electronics,High,4,0
211107,2982384,28,58,Stressed,High,34,Low,Food,Low,6,0
167684,2388728,58,50,Neutral,Medium,27,Medium,Accessories,None,8,0
208218,2574750,53,22,Excited,Medium,31,High,Electronics,Low,1,0
638320,1662026,35,48,Neutral,Low,45,Low,Clothing,High,2,0
901868,375613,24,65,Happy,High,29,High,Electronics,Low,9,1
478469,2163006,0,55,Neutral,High,38,Medium,Clothing,None,7,1
492561,3228662,8,64,Stressed,High,74,Low,Accessories,High,1,0
858851,3877448,9,59,Neutral,High,76,High,Electronics,None,8,1
254309,1156450,12,59,Excited,Low,85,Medium,Food,Low,8,0
529464,1576110,48,50,Neutral,Medium,98,High,Food,None,7,0
671827,2556673,38,63,Stressed,Low,96,High,Home,Low,2,0
750659,3810476,6,67,Happy,High,108,Medium,Food,None,6,0
20196,1600235,19,51,Stressed,High,96,Medium,Clothing,Low,4,0
872410,4795271,37,21,Excited,Medium,38,High,Accessories,Low,7,0
614825,3087144,40,29,Happy,Medium,77,High,Food,None,4,0
162410,2092253,56,67,Stressed,High,114,High,Food,High,3,0
290477,2476893,24,39,Excited,Medium,103,Low,Accessories,Low,1,0
274657,2452910,14,16,Stressed,High,34,Low,Accessories,Low,1,0
358595,681765,22,36,Stressed,Low,110,Low,Accessories,High,7,1
101069,217694,33,17,Neutral,Low,46,Medium,Food,Low,7,0
801872,4113813,22,1,Stressed,High,28,High,Clothing,None,2,0
762706,1804563,18,41,Happy,High,83,High,Food,High,5,1
342362,1032540,54,12,Neutral,Low,38,Low,Home,Low,9,0
641701,2179552,20,35,Stressed,High,12,High,Accessories,Low,8,1
932756,2594539,48,43,Happy,Low,45,High,Clothing,Low,3,0
114512,4061599,31,66,Excited,Low,15,Medium,Clothing,Low,9,0
902813,1086367,33,51,Happy,Medium,47,High,Clothing,None,7,0
760808,3861769,40,68,Neutral,Medium,81,High,Clothing,High,6,0
229475,552484,9,54,Stressed,Medium,105,High,Home,Low,2,1
458639,2670797,43,15,Excited,High,27,Medium,Clothing,Low,6,0
404359,2305021,10,0,Happy,Medium,68,High,Accessories,High,1,0
369306,712561,35,65,Neutral,Low,56,Medium,Electronics,Low,6,1
146350,1875233,34,12,Excited,High,75,Low,Accessories,High,2,0
799031,2912931,24,4,Neutral,High,58,Low,Electronics,None,9,1
638438,1242595,5,57,Happy,Medium,3,Medium,Electronics,None,9,1
272655,445499,48,29,Neutral,Medium,51,High,Home,None,5,0
353090,1663657,27,3,Neutral,Medium,97,Medium,Clothing,None,1,0
750887,809017,2,20,Happy,Low,79,Low,Home,High,3,0
117323,1502605,17,5,Excited,Medium,40,High,Clothing,None,9,0
697953,827551,29,44,Stressed,Medium,42,High,Food,High,8,1
321570,3758160,5,32,Stressed,High,96,Medium,Electronics,High,7,0
68727,1569460,36,20,Neutral,Low,89,High,Accessories,High,6,0
439601,3438348,7,4,Happy,High,9,Medium,Accessories,None,6,1
387688,3011854,50,62,Happy,Medium,87,Low,Electronics,Low,2,0
107001,2372931,4,25,Stressed,Medium,61,Low,Electronics,Low,1,0
449127,59565,49,24,Stressed,Medium,108,Low,Clothing,Low,1,0
253667,2217247,26,49,Neutral,High,110,Medium,Food,None,2,0
810318,1281426,15,51,Excited,Medium,33,Medium,Electronics,High,1,0
465762,560634,24,4,Happy,Medium,29,Medium,Accessories,Low,8,1
774321,2216069,37,28,Excited,Low,35,Low,Accessories,None,9,1
589447,2735679,55,39,Neutral,Low,108,Low,Home,None,8,1
162823,1283974,41,2,Neutral,Low,56,Low,Clothing,None,3,0
756688,2029607,25,64,Stressed,High,1,High,Home,None,6,1
575487,1505384,59,24,Happy,High,39,Low,Clothing,None,2,0
168233,1340307,26,23,Excited,Medium,96,Medium,Home,None,5,0
523345,1009240,34,46,Stressed,High,44,Medium,Clothing,High,3,0
84922,3701100,24,9,Happy,Medium,89,Low,Food,High,3,0
949786,202809,56,67,Neutral,Medium,103,Medium,Home,Low,5,1
68261,4274316,59,64,Stressed,Low,27,Medium,Accessories,Low,3,0
672434,4022330,35,31,Excited,Low,63,Low,Food,Low,9,0
73185,2253067,40,24,Excited,Medium,16,Medium,Accessories,Low,8,0
775346,1447138,52,26,Excited,High,12,Low,Electronics,High,6,1
958454,4716206,27,27,Stressed,Low,16,Medium,Food,High,5,0
747212,1251961,59,66,Neutral,Medium,67,Medium,Clothing,High,2,0
445251,2734709,5,33,Happy,High,32,High,Food,None,8,1
618373,1857371,42,26,Excited,Low,47,Low,Electronics,Low,5,0
182227,3467570,12,15,Happy,Medium,13,Low,Food,None,7,0
219453,1846107,32,54,Stressed,Low,5,Low,Electronics,High,8,1
90742,2264095,9,58,Excited,High,45,Medium,Food,None,8,1
305954,4871251,10,60,Neutral,High,35,Low,Food,None,8,0
152498,289734,11,4,Stressed,Low,77,Medium,Home,Low,4,1
152555,1084193,12,62,Excited,Low,66,High,Home,Low,5,0
914421,3650641,9,53,Stressed,Medium,54,High,Food,High,2,0
87016,3116254,17,34,Neutral,Medium,66,High,Accessories,None,1,0
836588,4163661,56,10,Stressed,Medium,77,High,Accessories,None,1,0
407783,1421803,10,57,Neutral,Medium,116,Medium,Food,High,8,1
701041,544077,37,30,Happy,Medium,1,High,Accessories,None,9,1
834669,3181815,10,45,Neutral,Medium,39,Low,Clothing,Low,7,0
461870,4500809,10,23,Neutral,High,49,Low,Electronics,High,8,0
409013,857711,42,46,Stressed,High,22,Medium,Clothing,High,8,1
630536,1647674,14,57,Excited,Medium,25,High,Clothing,High,2,0
187791,4997851,57,26,Excited,Low,86,Medium,Clothing,High,1,0
414129,1028519,53,65,Neutral,High,113,High,Electronics,High,1,1
151889,2725142,39,54,Stressed,Low,40,Medium,Food,None,8,0
301987,3788600,21,37,Stressed,Medium,118,Medium,Food,None,8,0
100411,699031,23,45,Neutral,Low,23,Low,Accessories,High,7,0
527066,3496383,35,23,Happy,Medium,89,Medium,Electronics,Low,6,0
178658,3231690,20,7,Neutral,Low,30,Low,Accessories,High,6,0
300280,4973159,12,5,Neutral,Medium,66,High,Electronics,None,9,0
725579,1940363,36,20,Stressed,Medium,114,High,Home,None,2,0
887526,2480936,25,16,Neutral,Low,55,Low,Home,High,4,0
920655,270732,53,5,Neutral,High,105,Medium,Accessories,High,3,1
840379,1351260,43,55,Happy,High,3,Low,Food,Low,3,1
461551,4296848,45,55,Happy,Low,73,Low,Accessories,None,8,0
535940,3685482,45,5,Neutral,High,28,High,Clothing,High,3,0
407744,755136,37,20,Excited,High,107,Medium,Clothing,Low,3,1
149829,1709169,49,1,Excited,Low,108,High,Home,High,8,0
329524,3393184,47,8,Excited,Medium,86,High,Food,Low,7,0
659481,1262279,17,1,Excited,High,0,Medium,Food,High,8,1
808572,2512262,5,25,Stressed,High,92,Medium,Home,None,1,1
879736,644234,8,1,Happy,Medium,73,Medium,Home,Low,1,1
680050,4956417,17,5,Stressed,Medium,101,Low,Home,None,9,1
770293,1710319,3,3,Excited,Medium,64,Medium,Accessories,High,9,1
958246,4313662,18,20,Excited,Low,57,High,Food,High,4,0
723313,1189513,50,66,Neutral,Low,78,Medium,Electronics,High,7,0
226939,3668368,22,13,Happy,Low,53,High,Accessories,Low,1,0
73465,1267776,7,24,Neutral,Low,40,High,Accessories,Low,2,0
819027,4250873,16,11,Excited,Low,79,Medium,Accessories,High,7,0
901158,496607,52,8,Excited,Medium,109,Medium,Home,None,5,0
839865,71513,58,29,Excited,High,66,Medium,Clothing,Low,7,1
435036,2712867,36,29,Excited,Low,70,Low,Clothing,High,3,0
828010,2285376,41,48,Neutral,High,56,High,Electronics,None,7,0
323116,3775394,59,53,Happy,Medium,119,High,Electronics,None,9,0
795152,819241,21,62,Stressed,Medium,35,Medium,Home,Low,4,0
289371,794855,32,8,Excited,Low,118,High,Electronics,None,9,1
660771,3373620,4,30,Excited,Low,30,High,Food,High,2,0
563162,1569589,48,51,Neutral,Low,83,Low,Electronics,None,6,0
583214,1633436,8,16,Excited,High,103,High,Clothing,None,8,1
68398,957747,28,23,Stressed,High,33,High,Clothing,Low,8,1
767952,3870970,3,8,Neutral,Low,89,Low,Clothing,Low,9,1
618727,4954248,39,60,Stressed,Medium,72,High,Food,None,8,0
451618,4244957,56,41,Stressed,High,84,Low,Accessories,None,5,0
666362,1885993,9,65,Neutral,High,110,Low,Home,Low,9,1
398413,4407568,10,38,Happy,Low,92,High,Accessories,None,3,0
270112,1434255,6,68,Neutral,Medium,69,High,Home,Low,9,0
183764,2001509,10,37,Stressed,Medium,90,Medium,Accessories,High,8,0
172386,3468970,28,40,Neutral,Low,108,High,Electronics,High,6,0
994565,4763356,44,22,Stressed,Medium,45,High,Clothing,Low,7,0
625848,1243936,1,25,Excited,Medium,103,Medium,Electronics,None,3,0
115961,2620785,44,38,Stressed,Low,83,Medium,Electronics,Low,4,0
673049,4055133,15,41,Stressed,Low,9,Medium,Food,High,9,1
321589,3755354,2,13,Excited,Low,9,Low,Accessories,High,6,0
964321,2237840,52,25,Happy,Low,1,High,Home,High,4,1
670519,330531,12,54,Happy,Low,109,Medium,Food,High,4,1
671158,4772900,35,11,Excited,High,21,High,Clothing,High,7,0
405691,4452227,47,63,Excited,Low,2,Low,Clothing,High,8,1
994306,261788,29,18,Excited,Medium,78,High,Food,None,4,0
732047,3199761,22,11,Neutral,Medium,8,Low,Food,High,2,1
453428,4196367,38,63,Neutral,High,30,Medium,Clothing,None,8,1
602823,4415719,4,57,Neutral,Medium,72,Low,Electronics,Low,5,0
950560,3898054,51,32,Happy,High,21,Low,Home,None,3,0
876011,417209,5,16,Excited,High,45,Medium,Home,None,9,1
298540,695671,56,8,Excited,Medium,92,High,Clothing,None,7,0
